feature	factor	value	view
ATG4A	Factor2	0.006730786716889914	Human transcriptome
ATG4B	Factor2	0.02170213401778133	Human transcriptome
ATG4C	Factor2	0.0032136204182094106	Human transcriptome
ATG4D	Factor2	0.010817709631777686	Human transcriptome
ATG5	Factor2	0.013506596809561849	Human transcriptome
ATG7	Factor2	0.013776932071267059	Human transcriptome
ATG9A	Factor2	0.016170845447112555	Human transcriptome
ATG9B	Factor2	0.009794764546827933	Human transcriptome
ATIC	Factor2	0.03402420592274123	Human transcriptome
ATL2	Factor2	0.03628029131352078	Human transcriptome
ATL3	Factor2	0.0474892448043556	Human transcriptome
ATM	Factor2	0.025847776477955036	Human transcriptome
ATMIN	Factor2	0.04320537205188055	Human transcriptome
ATN1	Factor2	0.03931902360242521	Human transcriptome
ATOX1	Factor2	4.4478362232149883e-4	Human transcriptome
ATP10A	Factor2	7.8037660626221e-5	Human transcriptome
ATP10B	Factor2	0.016012194329927922	Human transcriptome
ATP10D	Factor2	0.024857216854141866	Human transcriptome
ATP11A	Factor2	0.025267058501866835	Human transcriptome
ATP11B	Factor2	0.04871944977593007	Human transcriptome
ATP11C	Factor2	0.014612528261263484	Human transcriptome
ATP12A	Factor2	0.012208313969199937	Human transcriptome
ATP13A1	Factor2	0.01988365579788599	Human transcriptome
ATP13A2	Factor2	0.02751738647139068	Human transcriptome
ATP13A3	Factor2	0.06480053370854064	Human transcriptome
ATP13A4	Factor2	0.02259939426715904	Human transcriptome
ATP13A5	Factor2	1.9293915273427216e-4	Human transcriptome
ATP1A1	Factor2	0.1312821944448929	Human transcriptome
ATP1B1	Factor2	0.04797855072757352	Human transcriptome
ATP1B3	Factor2	0.07270539465958724	Human transcriptome
ATP2A2	Factor2	0.16555121038338752	Human transcriptome
ATP2A3	Factor2	0.006642549387723742	Human transcriptome
ATP2B1	Factor2	0.02481997553413281	Human transcriptome
ATP2B4	Factor2	0.0669025492185686	Human transcriptome
ATP2C1	Factor2	0.042963880254019905	Human transcriptome
ATP2C2	Factor2	0.0038065569059625537	Human transcriptome
ATP5A1	Factor2	0.16526545520619976	Human transcriptome
ATP5B	Factor2	0.11385444189726854	Human transcriptome
ATP5C1	Factor2	0.06984033282633233	Human transcriptome
ATP5D	Factor2	0.02098903465834755	Human transcriptome
ATP5E	Factor2	-0.015119010689423942	Human transcriptome
ATP5F1	Factor2	0.07472630233636786	Human transcriptome
ATP5G1	Factor2	0.01390738567579211	Human transcriptome
ATP5G2	Factor2	0.005070120260612653	Human transcriptome
ATP5G3	Factor2	0.06832210893799191	Human transcriptome
ATP5H	Factor2	0.011340752354426501	Human transcriptome
ATP5I	Factor2	0.001981905739048602	Human transcriptome
ATP5J	Factor2	0.006159546567752287	Human transcriptome
ATP5J2	Factor2	0.00783879372163998	Human transcriptome
ATP5L	Factor2	9.603021712507383e-4	Human transcriptome
ATP5O	Factor2	0.005904374926519672	Human transcriptome
ATP5S	Factor2	0.0034004686798486104	Human transcriptome
ATP5SL	Factor2	0.01435100936315497	Human transcriptome
ATP6AP1	Factor2	0.026876399451563317	Human transcriptome
ATP6AP2	Factor2	0.03135205921356961	Human transcriptome
ATP6V0A1	Factor2	0.01907665971759645	Human transcriptome
ATP6V0A2	Factor2	0.016958013133646338	Human transcriptome
ATP6V0A4	Factor2	1.878532748728519e-4	Human transcriptome
ATP6V0B	Factor2	0.020198724555390898	Human transcriptome
ATP6V0D1	Factor2	0.038881836171423156	Human transcriptome
ATP6V0E1	Factor2	4.923694610271968e-4	Human transcriptome
ATP6V1A	Factor2	0.0399433199528287	Human transcriptome
ATP6V1B2	Factor2	0.051526422093557095	Human transcriptome
ATP6V1C1	Factor2	0.022135325868287908	Human transcriptome
ATP6V1C2	Factor2	0.002399821269241467	Human transcriptome
ATP6V1D	Factor2	0.025453434981279905	Human transcriptome
ATP6V1E1	Factor2	0.03129330749538634	Human transcriptome
ATP6V1F	Factor2	0.004230787975762985	Human transcriptome
ATP6V1G1	Factor2	0.021069171229175808	Human transcriptome
ATP6V1H	Factor2	0.023206782425322772	Human transcriptome
ATP7A	Factor2	0.011294989516346731	Human transcriptome
ATP8A1	Factor2	0.011853831909029494	Human transcriptome
ATP8B1	Factor2	0.04002444543762991	Human transcriptome
ATP8B2	Factor2	0.016234713429149155	Human transcriptome
ATP8B4	Factor2	0.003538127070419031	Human transcriptome
ATP9A	Factor2	0.031517479524049666	Human transcriptome
ATP9B	Factor2	0.012883351627501986	Human transcriptome
ATPAF1	Factor2	0.016934024745893936	Human transcriptome
ATPAF2	Factor2	0.004848514077234112	Human transcriptome
ATPIF1	Factor2	0.020485467504525026	Human transcriptome
ATR	Factor2	0.028383052816549906	Human transcriptome
ATRAID	Factor2	0.0154035862387399	Human transcriptome
ATRIP	Factor2	0.005376006396344815	Human transcriptome
ATRN	Factor2	0.0317853033318115	Human transcriptome
ATRX	Factor2	0.04410048100261403	Human transcriptome
ATXN1	Factor2	0.032495645010092514	Human transcriptome
ATXN10	Factor2	0.03723142821765731	Human transcriptome
ATXN1L	Factor2	0.031044815051121742	Human transcriptome
ATXN2	Factor2	0.015011160876026119	Human transcriptome
ATXN2L	Factor2	0.032711612245617486	Human transcriptome
ATXN3	Factor2	0.011616201858501481	Human transcriptome
ATXN7L1	Factor2	0.008483271926215272	Human transcriptome
ATXN7L3	Factor2	0.03205986652487326	Human transcriptome
ATXN7L3B	Factor2	0.02843168771595425	Human transcriptome
AUH	Factor2	0.007339284315082101	Human transcriptome
AUNIP	Factor2	0.0029356483736624906	Human transcriptome
AUP1	Factor2	0.04143998615036381	Human transcriptome
AURKA	Factor2	0.01979299499774046	Human transcriptome
AURKAIP1	Factor2	0.022325131713897602	Human transcriptome
AURKB	Factor2	0.015711297007290147	Human transcriptome
AUTS2	Factor2	0.021981154453972203	Human transcriptome
AVEN	Factor2	0.007910644058304415	Human transcriptome
AVIL	Factor2	0.0033160212908658324	Human transcriptome
AVL9	Factor2	0.02356866562550589	Human transcriptome
AVPI1	Factor2	0.005539635162884795	Human transcriptome
AXIN1	Factor2	0.014514671468998338	Human transcriptome
AXL	Factor2	0.019108391230852093	Human transcriptome
AZI2	Factor2	0.007371247573804752	Human transcriptome
AZIN1	Factor2	0.08390686677780392	Human transcriptome
B2M	Factor2	0.023770952676391663	Human transcriptome
B3GALNT2	Factor2	0.015162038444613743	Human transcriptome
B3GALT4	Factor2	0.00571621791482452	Human transcriptome
B3GALT5	Factor2	-5.251237510592285e-4	Human transcriptome
B3GALT5-AS1	Factor2	2.261769884423346e-4	Human transcriptome
B3GALT6	Factor2	0.009350736187056416	Human transcriptome
B3GAT3	Factor2	0.004330481464466506	Human transcriptome
B3GLCT	Factor2	0.007379766681294583	Human transcriptome
B3GNT2	Factor2	0.010660153985026347	Human transcriptome
B3GNT3	Factor2	0.013151829930198245	Human transcriptome
B3GNT5	Factor2	0.024190783956265435	Human transcriptome
B3GNT6	Factor2	-3.4377323044480974e-4	Human transcriptome
B3GNT7	Factor2	6.360064111230567e-4	Human transcriptome
B3GNT8	Factor2	0.0026239236159285154	Human transcriptome
B4GALNT3	Factor2	0.009109486899423886	Human transcriptome
B4GALNT4	Factor2	0.0014962876296905937	Human transcriptome
B4GALT1	Factor2	0.09702068983807599	Human transcriptome
B4GALT2	Factor2	0.03198894616594626	Human transcriptome
B4GALT3	Factor2	0.008676651732123354	Human transcriptome
B4GALT4	Factor2	0.010158394396153675	Human transcriptome
B4GALT5	Factor2	0.018728521817069695	Human transcriptome
B4GALT7	Factor2	0.006377409551171916	Human transcriptome
B4GAT1	Factor2	0.004619285677402688	Human transcriptome
BABAM1	Factor2	0.004213198098932117	Human transcriptome
BACE1	Factor2	0.011135809034325683	Human transcriptome
BACE2	Factor2	0.023594299569536407	Human transcriptome
BACH1	Factor2	0.0314203216794969	Human transcriptome
BACH2	Factor2	-0.0052678439387394155	Human transcriptome
BAD	Factor2	0.004312289103383108	Human transcriptome
BAG1	Factor2	0.02795399649269011	Human transcriptome
BAG3	Factor2	0.054759097016459236	Human transcriptome
BAG4	Factor2	0.010434564506262142	Human transcriptome
BAG5	Factor2	0.03769136150397171	Human transcriptome
BAG6	Factor2	0.05365124156134313	Human transcriptome
BAHCC1	Factor2	0.007415255288411406	Human transcriptome
BAHD1	Factor2	0.00994732526904619	Human transcriptome
BAIAP2	Factor2	0.049719412897040224	Human transcriptome
BAIAP2-AS1	Factor2	0.004113664976663151	Human transcriptome
BAIAP2L1	Factor2	0.014402830940702558	Human transcriptome
BAIAP2L2	Factor2	1.1617746684843462e-4	Human transcriptome
BAK1	Factor2	0.016640179684534562	Human transcriptome
BANF1	Factor2	0.01856885273441009	Human transcriptome
BANP	Factor2	0.005198524018133432	Human transcriptome
BAP1	Factor2	0.03570437859316535	Human transcriptome
BARD1	Factor2	0.013983215046277458	Human transcriptome
BARX2	Factor2	0.004551061321572484	Human transcriptome
BASP1	Factor2	0.010495704899768442	Human transcriptome
BAX	Factor2	0.009775943192129833	Human transcriptome
BAZ1A	Factor2	0.0889507376276382	Human transcriptome
BAZ1B	Factor2	0.09132689158187783	Human transcriptome
BAZ2A	Factor2	0.06303602258710157	Human transcriptome
BAZ2B	Factor2	0.028651049536252384	Human transcriptome
BBIP1	Factor2	0.0036593017277175106	Human transcriptome
BBOX1	Factor2	9.12504556952643e-4	Human transcriptome
BBS10	Factor2	0.0047948307688198254	Human transcriptome
BBS2	Factor2	0.012716680106177132	Human transcriptome
BBS4	Factor2	0.005869829757142824	Human transcriptome
BBS7	Factor2	0.007541615860341193	Human transcriptome
BBS9	Factor2	0.00700490294587621	Human transcriptome
BBX	Factor2	0.03777201720419319	Human transcriptome
BCAM	Factor2	0.019650296151989897	Human transcriptome
BCAP31	Factor2	0.06458318669192409	Human transcriptome
BCAR1	Factor2	0.028935663342946363	Human transcriptome
BCAR3	Factor2	0.00892731655335631	Human transcriptome
BCAS1	Factor2	-0.0024511717960174987	Human transcriptome
BCAS2	Factor2	0.012701161088242286	Human transcriptome
BCAS3	Factor2	0.008161276795383731	Human transcriptome
BCAS4	Factor2	0.002313570724439341	Human transcriptome
BCAT1	Factor2	0.006112082371956467	Human transcriptome
BCAT2	Factor2	0.010551532807626458	Human transcriptome
BCCIP	Factor2	0.018311873694559614	Human transcriptome
BCKDHB	Factor2	0.005702942497956523	Human transcriptome
BCKDK	Factor2	0.015092569767441662	Human transcriptome
BCL10	Factor2	0.018948567000107802	Human transcriptome
BCL11A	Factor2	0.004336589932696355	Human transcriptome
BCL11B	Factor2	0.025384558210191307	Human transcriptome
BCL2	Factor2	6.297917807106558e-4	Human transcriptome
BCL2L1	Factor2	0.016616774505037093	Human transcriptome
BCL2L11	Factor2	0.012826253245619496	Human transcriptome
BCL2L12	Factor2	0.0036069819919637078	Human transcriptome
BCL2L13	Factor2	0.026771677497696114	Human transcriptome
BCL2L15	Factor2	0.0016725802503947632	Human transcriptome
BCL2L2	Factor2	0.027697569776042808	Human transcriptome
BCL3	Factor2	0.0083316579775896	Human transcriptome
BCL6	Factor2	0.009111793595789343	Human transcriptome
BCL7A	Factor2	0.004144253484584881	Human transcriptome
BCL7B	Factor2	0.014704098065972903	Human transcriptome
BCL7C	Factor2	0.005436288416029258	Human transcriptome
BCL9	Factor2	0.008737398515511844	Human transcriptome
BCL9L	Factor2	0.04480122530429654	Human transcriptome
BCLAF1	Factor2	0.04831489779589775	Human transcriptome
BCO2	Factor2	-2.623196603909204e-5	Human transcriptome
BCOR	Factor2	0.022424982719531715	Human transcriptome
BCORL1	Factor2	0.005401468288471215	Human transcriptome
BCR	Factor2	0.04697909820093551	Human transcriptome
BCS1L	Factor2	0.01202999668210688	Human transcriptome
BDH1	Factor2	0.03773794257084748	Human transcriptome
BDH2	Factor2	0.007503542854415411	Human transcriptome
BDKRB1	Factor2	0.0028977686105165763	Human transcriptome
BDKRB2	Factor2	0.024967855240263598	Human transcriptome
BDP1	Factor2	0.047420810506237435	Human transcriptome
BECN1	Factor2	0.02457142887293451	Human transcriptome
BEND3	Factor2	0.004453885418370838	Human transcriptome
BET1	Factor2	0.004896459438377919	Human transcriptome
BET1L	Factor2	0.011449229704077352	Human transcriptome
BEX3	Factor2	0.020313609601823115	Human transcriptome
BEX4	Factor2	4.1603290958175485e-4	Human transcriptome
BFAR	Factor2	0.0169685406528781	Human transcriptome
BGN	Factor2	0.010256343632718108	Human transcriptome
BHLHE40	Factor2	0.08959655921960827	Human transcriptome
BICD1	Factor2	0.0026466630394723417	Human transcriptome
BICD2	Factor2	0.0693946998191776	Human transcriptome
BICDL1	Factor2	0.01408733427034073	Human transcriptome
BICDL2	Factor2	0.009651037480944095	Human transcriptome
BID	Factor2	0.009297696327444592	Human transcriptome
BIK	Factor2	0.0018443907884897269	Human transcriptome
BIN1	Factor2	0.005952924282832442	Human transcriptome
BIN2	Factor2	0.005641312705118291	Human transcriptome
BIN3	Factor2	0.0063161096138658075	Human transcriptome
BIRC2	Factor2	0.03641500061744982	Human transcriptome
BIRC3	Factor2	-0.008327189510572576	Human transcriptome
BIRC5	Factor2	0.02507952148311001	Human transcriptome
BIRC6	Factor2	0.10342476157769255	Human transcriptome
BIVM	Factor2	0.0035966240610672785	Human transcriptome
BLCAP	Factor2	0.04910394414360625	Human transcriptome
BLM	Factor2	0.006239258165305115	Human transcriptome
BLMH	Factor2	0.019325616378655187	Human transcriptome
BLNK	Factor2	0.009748684316941479	Human transcriptome
BLOC1S2	Factor2	0.016305933136460643	Human transcriptome
BLOC1S3	Factor2	0.003853058747940478	Human transcriptome
BLOC1S4	Factor2	0.0043751149510293415	Human transcriptome
BLOC1S5	Factor2	0.004526135700717703	Human transcriptome
BLOC1S6	Factor2	0.020401170671039547	Human transcriptome
BLVRA	Factor2	0.010349179879184416	Human transcriptome
BLVRB	Factor2	0.021795147807440022	Human transcriptome
BLZF1	Factor2	0.016121770038926963	Human transcriptome
BMF	Factor2	0.0034585024015990804	Human transcriptome
BMI1	Factor2	0.005587800272182003	Human transcriptome
BMP1	Factor2	0.03684217019336876	Human transcriptome
BMP2K	Factor2	0.010216717024474263	Human transcriptome
BMP7	Factor2	0.01837561899971222	Human transcriptome
BMPR1A	Factor2	0.009766469222761564	Human transcriptome
BMPR2	Factor2	0.04272728338163867	Human transcriptome
BMS1	Factor2	0.043063697657638615	Human transcriptome
BMT2	Factor2	0.0031601430979250893	Human transcriptome
BNC1	Factor2	0.022964405267369325	Human transcriptome
BNC2	Factor2	0.0024002133302507903	Human transcriptome
BNIP2	Factor2	0.028536862712846056	Human transcriptome
BNIP3	Factor2	0.00516540674004932	Human transcriptome
BNIP3L	Factor2	0.0018789851858463926	Human transcriptome
BNIPL	Factor2	0.006924615655080362	Human transcriptome
BOC	Factor2	0.0031916705464727895	Human transcriptome
BOD1	Factor2	0.00965076923415072	Human transcriptome
BOD1L1	Factor2	0.05748208570163096	Human transcriptome
BOK	Factor2	0.019943814891160996	Human transcriptome
BOP1	Factor2	0.031164304283302437	Human transcriptome
BORA	Factor2	0.0053858827729011	Human transcriptome
BORCS5	Factor2	0.010668910198517087	Human transcriptome
BORCS7	Factor2	0.0023893898890564686	Human transcriptome
BPGM	Factor2	0.002467372701978048	Human transcriptome
BPHL	Factor2	0.004220824582187316	Human transcriptome
BPNT1	Factor2	0.012171438596533841	Human transcriptome
BPTF	Factor2	0.0702590152240779	Human transcriptome
BRAF	Factor2	0.012811618157220192	Human transcriptome
BRAP	Factor2	0.014794280243100227	Human transcriptome
BRAT1	Factor2	0.014714041398716283	Human transcriptome
BRCA1	Factor2	0.014228170061039774	Human transcriptome
BRCA2	Factor2	0.010851715283130543	Human transcriptome
BRCC3	Factor2	0.017328022257952356	Human transcriptome
BRD1	Factor2	0.02917109853680322	Human transcriptome
BRD2	Factor2	0.09412222927205632	Human transcriptome
BRD3	Factor2	0.013572934234626315	Human transcriptome
BRD4	Factor2	0.03693236670532284	Human transcriptome
BRD7	Factor2	0.032016446554004895	Human transcriptome
BRD8	Factor2	0.02823526888952819	Human transcriptome
BRD9	Factor2	0.02000059450760359	Human transcriptome
BRE	Factor2	0.006792691094434418	Human transcriptome
BRF1	Factor2	0.008620044884996885	Human transcriptome
BRI3	Factor2	0.008002374358753572	Human transcriptome
BRI3BP	Factor2	0.020158824270384804	Human transcriptome
BRIP1	Factor2	0.010262246256561658	Human transcriptome
BRIX1	Factor2	0.01652326428312651	Human transcriptome
BRK1	Factor2	0.013130370382758019	Human transcriptome
BRMS1	Factor2	0.018743466739782583	Human transcriptome
BRMS1L	Factor2	0.00492118961487444	Human transcriptome
BROX	Factor2	0.028960434102671708	Human transcriptome
BRPF1	Factor2	0.01301759305481596	Human transcriptome
BRPF3	Factor2	0.014667388695785693	Human transcriptome
BRWD1	Factor2	0.03360331429096491	Human transcriptome
BRWD3	Factor2	0.027713107083443128	Human transcriptome
BSDC1	Factor2	0.027129375796914056	Human transcriptome
BSG	Factor2	0.13060420176044624	Human transcriptome
BSPRY	Factor2	0.008459248942864359	Human transcriptome
BST2	Factor2	0.017784021681381428	Human transcriptome
BTAF1	Factor2	0.046000299278601185	Human transcriptome
BTBD1	Factor2	0.026973168539486735	Human transcriptome
BTBD10	Factor2	0.02551835218831165	Human transcriptome
BTBD11	Factor2	0.015251632825242969	Human transcriptome
BTBD19	Factor2	0.0028753488115168657	Human transcriptome
BTBD2	Factor2	0.030756744206914592	Human transcriptome
BTBD3	Factor2	0.008459688098874653	Human transcriptome
BTBD6	Factor2	0.017763651945939617	Human transcriptome
BTBD7	Factor2	0.023157920037624184	Human transcriptome
BTBD8	Factor2	0.0023313879825741955	Human transcriptome
BTBD9	Factor2	0.017081293880565743	Human transcriptome
BTC	Factor2	6.568281712872509e-4	Human transcriptome
BTD	Factor2	0.00888111683347098	Human transcriptome
BTF3	Factor2	0.07874527714922672	Human transcriptome
BTF3L4	Factor2	0.016474848026192042	Human transcriptome
BTG1	Factor2	0.0327805035796985	Human transcriptome
BTG2	Factor2	0.024415380019574093	Human transcriptome
BTG3	Factor2	0.008784135203215417	Human transcriptome
BTK	Factor2	8.645617311934162e-4	Human transcriptome
BTN2A1	Factor2	0.011280973464134427	Human transcriptome
BTN2A2	Factor2	0.0024787246227279056	Human transcriptome
BTN3A1	Factor2	0.01083320302308179	Human transcriptome
BTN3A2	Factor2	0.014091670204484257	Human transcriptome
BTN3A3	Factor2	0.010619675597131648	Human transcriptome
BTRC	Factor2	0.01855275477847891	Human transcriptome
BUB1	Factor2	0.017657752613692554	Human transcriptome
BUB1B	Factor2	0.015873031032075886	Human transcriptome
BUB3	Factor2	0.04538255172770899	Human transcriptome
BUD13	Factor2	0.006559318295937588	Human transcriptome
BUD31	Factor2	0.010375253378409976	Human transcriptome
BYSL	Factor2	0.011837548399982915	Human transcriptome
BZW1	Factor2	0.04827775592916635	Human transcriptome
BZW2	Factor2	0.0297996993917961	Human transcriptome
C10orf10	Factor2	0.004239945756142267	Human transcriptome
C10orf128	Factor2	0.0016660390066867078	Human transcriptome
C10orf2	Factor2	0.009823862662033826	Human transcriptome
C10orf54	Factor2	0.01661074948755181	Human transcriptome
C10orf76	Factor2	0.018041106171716108	Human transcriptome
C10orf99	Factor2	0.006326221328931746	Human transcriptome
C11orf24	Factor2	0.01708033525782195	Human transcriptome
C11orf49	Factor2	0.006096552546806878	Human transcriptome
C11orf54	Factor2	0.0029311069291396686	Human transcriptome
C11orf57	Factor2	0.009564246902268498	Human transcriptome
C11orf58	Factor2	0.039680878259214736	Human transcriptome
C11orf68	Factor2	0.005900475280197968	Human transcriptome
C11orf80	Factor2	0.008100861828177456	Human transcriptome
C11orf84	Factor2	0.005172490705241374	Human transcriptome
C11orf95	Factor2	0.0077315490135185785	Human transcriptome
C12orf10	Factor2	0.006411426150594932	Human transcriptome
C12orf29	Factor2	0.0060698152931808495	Human transcriptome
C12orf4	Factor2	0.008642613163769616	Human transcriptome
C12orf43	Factor2	0.005866857140814328	Human transcriptome
C12orf45	Factor2	0.003379475225332338	Human transcriptome
C12orf49	Factor2	0.02136952749674936	Human transcriptome
C12orf57	Factor2	3.1685157815798e-4	Human transcriptome
C12orf65	Factor2	0.006545024850958754	Human transcriptome
C12orf66	Factor2	0.005843749967853969	Human transcriptome
C12orf75	Factor2	0.009995751098492451	Human transcriptome
C14orf1	Factor2	0.012031198159576264	Human transcriptome
C14orf119	Factor2	0.01632204277809444	Human transcriptome
C14orf132	Factor2	0.012801708343012435	Human transcriptome
C14orf159	Factor2	0.019499085944469408	Human transcriptome
C14orf166	Factor2	0.022078714349993915	Human transcriptome
C14orf169	Factor2	0.007384175869873149	Human transcriptome
C14orf2	Factor2	0.0012101744908108788	Human transcriptome
C14orf79	Factor2	0.0028320694223921508	Human transcriptome
C14orf80	Factor2	0.00489083174893107	Human transcriptome
C15orf39	Factor2	0.014511045410843857	Human transcriptome
C15orf40	Factor2	0.005938395787802002	Human transcriptome
C15orf41	Factor2	0.00445497431658802	Human transcriptome
C15orf48	Factor2	-0.010020099748554522	Human transcriptome
C15orf52	Factor2	0.012015506413897963	Human transcriptome
C15orf57	Factor2	0.0035917007397399856	Human transcriptome
C15orf59	Factor2	-5.952064254071767e-5	Human transcriptome
C15orf62	Factor2	-4.078569431913554e-4	Human transcriptome
C16orf52	Factor2	0.0034319283381743153	Human transcriptome
C16orf58	Factor2	0.01130688040311793	Human transcriptome
C16orf62	Factor2	0.01973219766573785	Human transcriptome
C16orf70	Factor2	0.01270797579635817	Human transcriptome
C16orf72	Factor2	0.029665060677557416	Human transcriptome
C16orf74	Factor2	0.001703322857307312	Human transcriptome
C16orf87	Factor2	0.0036875214832135755	Human transcriptome
C16orf91	Factor2	0.0033801348344782464	Human transcriptome
C17orf51	Factor2	0.005406766848179582	Human transcriptome
C17orf58	Factor2	0.0028634940399107777	Human transcriptome
C17orf62	Factor2	0.013702457097379835	Human transcriptome
C17orf75	Factor2	0.006100727706956399	Human transcriptome
C17orf80	Factor2	0.006120407763577248	Human transcriptome
C17orf89	Factor2	0.004675966161237309	Human transcriptome
C18orf21	Factor2	0.0028432785724873413	Human transcriptome
C18orf25	Factor2	0.0219494426996082	Human transcriptome
C18orf8	Factor2	0.0119324745379124	Human transcriptome
C19orf12	Factor2	0.0076413056793576	Human transcriptome
C19orf24	Factor2	0.006672686833419102	Human transcriptome
C19orf25	Factor2	0.0069500489670584345	Human transcriptome
C19orf43	Factor2	0.021273634152827518	Human transcriptome
C19orf47	Factor2	0.005256538943081682	Human transcriptome
C19orf48	Factor2	0.020171737747818323	Human transcriptome
C19orf52	Factor2	0.005066917301023882	Human transcriptome
C19orf53	Factor2	0.004231579041450334	Human transcriptome
C19orf54	Factor2	0.003847098792327246	Human transcriptome
C19orf60	Factor2	0.005462982929717511	Human transcriptome
C19orf66	Factor2	0.004059000264821136	Human transcriptome
C19orf70	Factor2	0.0021686100787706945	Human transcriptome
C1GALT1	Factor2	0.00831184452292283	Human transcriptome
C1GALT1C1	Factor2	0.006271379780712806	Human transcriptome
C1orf106	Factor2	0.02489472068172081	Human transcriptome
C1orf109	Factor2	0.008026661932722366	Human transcriptome
C1orf112	Factor2	0.005872478207235232	Human transcriptome
C1orf116	Factor2	0.043968865620168336	Human transcriptome
C1orf122	Factor2	0.010666490177853413	Human transcriptome
C1orf123	Factor2	0.00700009620803671	Human transcriptome
C1orf131	Factor2	0.007975986213076207	Human transcriptome
C1orf132	Factor2	0.001173358374036081	Human transcriptome
C1orf159	Factor2	0.00477036581163892	Human transcriptome
C1orf162	Factor2	1.8380626038254802e-4	Human transcriptome
C1orf174	Factor2	0.011129525323866747	Human transcriptome
C1orf198	Factor2	0.02177761930319526	Human transcriptome
C1orf21	Factor2	0.008448157288845516	Human transcriptome
C1orf210	Factor2	0.002187688183885494	Human transcriptome
C1orf27	Factor2	0.010199490608680051	Human transcriptome
C1orf35	Factor2	0.005749231549414886	Human transcriptome
C1orf43	Factor2	0.050702050260281156	Human transcriptome
C1orf52	Factor2	0.005714452907194574	Human transcriptome
C1orf74	Factor2	0.005523476631944883	Human transcriptome
C1QA	Factor2	3.717090060971894e-4	Human transcriptome
C1QB	Factor2	5.758932056802075e-4	Human transcriptome
C1QBP	Factor2	0.061646650467946304	Human transcriptome
C1QC	Factor2	6.333388483715616e-4	Human transcriptome
C1QTNF1	Factor2	0.004562297248562534	Human transcriptome
C1QTNF6	Factor2	0.0066478380987420515	Human transcriptome
C1R	Factor2	0.028185250652352684	Human transcriptome
C1RL	Factor2	0.010309060812277468	Human transcriptome
C1RL-AS1	Factor2	0.003959557979337275	Human transcriptome
C1S	Factor2	-8.829031205194703e-4	Human transcriptome
C20orf194	Factor2	0.014619229130908205	Human transcriptome
C20orf24	Factor2	5.328271099828832e-4	Human transcriptome
C20orf27	Factor2	0.013488605177004726	Human transcriptome
C21orf91	Factor2	0.012705947689494464	Human transcriptome
C22orf29	Factor2	0.018795535684790952	Human transcriptome
C22orf39	Factor2	0.004954431955686592	Human transcriptome
C22orf46	Factor2	0.007643207713029764	Human transcriptome
C2CD2	Factor2	0.016703241836773425	Human transcriptome
C2CD2L	Factor2	0.004460085332536962	Human transcriptome
C2CD3	Factor2	0.017640492316280357	Human transcriptome
C2CD5	Factor2	0.02304785262982492	Human transcriptome
C2orf47	Factor2	0.005085783442738196	Human transcriptome
C2orf49	Factor2	0.007658727092712457	Human transcriptome
C2orf54	Factor2	-0.0071942994482479565	Human transcriptome
C2orf68	Factor2	0.01134563862184607	Human transcriptome
C2orf69	Factor2	0.007986390722719247	Human transcriptome
C2orf88	Factor2	5.0033747880656635e-5	Human transcriptome
C3	Factor2	0.014063646288710593	Human transcriptome
C3AR1	Factor2	0.0013125467038739983	Human transcriptome
C3orf14	Factor2	0.001054739602390244	Human transcriptome
C3orf38	Factor2	0.010095749929482555	Human transcriptome
C3orf52	Factor2	0.007118789788202536	Human transcriptome
C3orf58	Factor2	0.012900655774298109	Human transcriptome
C3orf67	Factor2	0.005177606808457963	Human transcriptome
C4orf3	Factor2	-0.0033512954081002153	Human transcriptome
C4orf32	Factor2	0.004095891899915019	Human transcriptome
C4orf33	Factor2	0.005964558023389462	Human transcriptome
C4orf46	Factor2	0.004082683028823352	Human transcriptome
C5AR1	Factor2	8.738612791073665e-4	Human transcriptome
C5orf15	Factor2	0.014270024321951269	Human transcriptome
C5orf22	Factor2	0.009386049761422377	Human transcriptome
C5orf24	Factor2	0.01840083090278089	Human transcriptome
C5orf30	Factor2	0.0027553462421907823	Human transcriptome
C5orf42	Factor2	0.01308871491864668	Human transcriptome
C5orf45	Factor2	0.004357879675694097	Human transcriptome
C5orf51	Factor2	0.01721641697409127	Human transcriptome
C5orf56	Factor2	0.0043794962135843465	Human transcriptome
C5orf66	Factor2	0.002478641091529495	Human transcriptome
C5orf66-AS1	Factor2	-4.167082972116726e-5	Human transcriptome
C6orf1	Factor2	0.003054047960380452	Human transcriptome
C6orf106	Factor2	0.050247471138241025	Human transcriptome
C6orf120	Factor2	0.009715898559032059	Human transcriptome
C6orf132	Factor2	0.0370204972943522	Human transcriptome
C6orf136	Factor2	0.004756852397298705	Human transcriptome
C6orf203	Factor2	0.005142300495295026	Human transcriptome
C6orf47	Factor2	0.011724289332389577	Human transcriptome
C6orf48	Factor2	0.003085712308177654	Human transcriptome
C6orf62	Factor2	0.06438233426598415	Human transcriptome
C6orf89	Factor2	0.036186638612185074	Human transcriptome
C7	Factor2	5.828991842380724e-4	Human transcriptome
C7orf26	Factor2	0.00819439012415565	Human transcriptome
C7orf43	Factor2	0.006506967242932764	Human transcriptome
C7orf49	Factor2	0.005578645910889989	Human transcriptome
C7orf50	Factor2	0.014333600349634377	Human transcriptome
C7orf73	Factor2	0.014290427638157199	Human transcriptome
C8orf33	Factor2	0.02099610498318369	Human transcriptome
