sample	group	view	value	combi	ntotal	ptotal
GSM3056538	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM3056539	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM3056540	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM3056541	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM3056542	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM3056543	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM3056552	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM3056553	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM3056554	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM3056555	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM3056556	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM3056567	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM3056568	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM3056595	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM1701327	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM1701328	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM1701329	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM1701330	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM1701331	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM1701332	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM1701333	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM1701334	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM1701335	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM1701336	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM1701341	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM1701342	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM1701343	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM1701344	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM1701345	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM1701346	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM1701347	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM1701348	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM1701349	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM1701350	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM2430372	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM2430373	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM2430374	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM3496511	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM3496512	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM3496513	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM3496514	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM3496515	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM3496516	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM3496517	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM3496518	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM3496519	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM3496529	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM3496530	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM3496531	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM3496532	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM3496533	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM3496534	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM3496535	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM3496536	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM3496537	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM3496538	IBD	Archaea_Blood	TRUE	Archaea_Blood	N=332	D=15
GSM3995429	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM3995430	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM3995431	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM3995432	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM3995433	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM3995442	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM3995443	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM3995444	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM3995445	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM3995446	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088155	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088157	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088159	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088161	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088163	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088164	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088166	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088168	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088170	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088172	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088174	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088176	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088178	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088180	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088182	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088184	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088186	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088188	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088190	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088192	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088194	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088196	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088198	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088200	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088202	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088204	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088206	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088208	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088210	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088212	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088214	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088216	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088218	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088220	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088222	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088224	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088226	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088227	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088229	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088231	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088239	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088241	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088243	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088245	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088247	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088249	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088251	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088253	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088255	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088257	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088259	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088261	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088263	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088265	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088267	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088269	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088271	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088273	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088275	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088277	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088279	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088281	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088283	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088285	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088287	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088289	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088291	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088293	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088312	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088314	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088315	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088317	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088319	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088321	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088323	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088325	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088327	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088329	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088330	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM5088332	IBD	Archaea_Blood	FALSE	missing	N=332	D=15
GSM4735786	Control	Bacteria_Blood	TRUE	Bacteria_Blood	N=198	D=548
GSM3056401	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056402	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056403	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056404	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056405	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056406	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056407	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056408	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056409	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056410	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056415	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056416	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056417	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056418	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056419	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056420	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056421	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056422	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056437	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056438	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056446	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056447	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056448	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056449	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056450	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056451	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056452	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056453	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056454	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056455	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056456	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056457	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056465	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056466	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056467	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056468	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056469	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056470	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056471	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056472	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056473	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056478	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056479	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056480	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056481	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056482	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056483	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056484	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056485	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056486	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056487	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056488	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056489	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056494	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056495	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056496	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056497	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056498	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056499	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056500	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056501	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056502	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056503	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056510	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056511	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056512	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056513	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056514	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056515	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056516	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056517	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056518	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056526	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056527	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056528	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056529	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056530	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056531	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056532	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056533	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056534	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056535	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056536	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056544	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056545	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056546	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056547	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056548	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056549	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056550	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056551	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056557	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056558	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056559	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056560	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056561	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056562	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056563	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056564	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056565	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056566	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056569	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056570	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056571	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056572	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056573	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056574	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056575	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056576	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056577	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056578	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056579	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056580	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056581	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056582	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056583	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056584	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056585	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056586	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056587	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056588	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056589	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056590	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056591	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056592	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056593	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3056594	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM1701337	Control	Bacteria_Blood	TRUE	Bacteria_Blood	N=198	D=548
GSM1701338	Control	Bacteria_Blood	TRUE	Bacteria_Blood	N=198	D=548
GSM1701339	Control	Bacteria_Blood	TRUE	Bacteria_Blood	N=198	D=548
GSM1701340	Control	Bacteria_Blood	TRUE	Bacteria_Blood	N=198	D=548
GSM1701351	Control	Bacteria_Blood	TRUE	Bacteria_Blood	N=198	D=548
GSM1701352	Control	Bacteria_Blood	TRUE	Bacteria_Blood	N=198	D=548
GSM1701353	Control	Bacteria_Blood	TRUE	Bacteria_Blood	N=198	D=548
GSM1701354	Control	Bacteria_Blood	TRUE	Bacteria_Blood	N=198	D=548
GSM2430375	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM2430376	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM2430377	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM2430378	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM2430379	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM2430380	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM2430381	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM2430382	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM2430383	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM2430384	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM2430385	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM2430386	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3496520	Control	Bacteria_Blood	TRUE	Bacteria_Blood	N=198	D=548
GSM3496521	Control	Bacteria_Blood	TRUE	Bacteria_Blood	N=198	D=548
GSM3496522	Control	Bacteria_Blood	TRUE	Bacteria_Blood	N=198	D=548
GSM3496523	Control	Bacteria_Blood	TRUE	Bacteria_Blood	N=198	D=548
GSM3496524	Control	Bacteria_Blood	TRUE	Bacteria_Blood	N=198	D=548
GSM3496525	Control	Bacteria_Blood	TRUE	Bacteria_Blood	N=198	D=548
GSM3496526	Control	Bacteria_Blood	TRUE	Bacteria_Blood	N=198	D=548
GSM3496527	Control	Bacteria_Blood	TRUE	Bacteria_Blood	N=198	D=548
GSM3496528	Control	Bacteria_Blood	TRUE	Bacteria_Blood	N=198	D=548
GSM3890958	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3890959	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3890960	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3890961	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3890962	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3890963	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3995434	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3995435	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3995436	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3995437	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3995438	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3995439	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3995440	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM3995441	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM4559002	Control	Bacteria_Blood	TRUE	Bacteria_Blood	N=198	D=548
GSM4559003	Control	Bacteria_Blood	TRUE	Bacteria_Blood	N=198	D=548
GSM4559004	Control	Bacteria_Blood	TRUE	Bacteria_Blood	N=198	D=548
GSM4559005	Control	Bacteria_Blood	TRUE	Bacteria_Blood	N=198	D=548
GSM4559006	Control	Bacteria_Blood	TRUE	Bacteria_Blood	N=198	D=548
GSM4559007	Control	Bacteria_Blood	TRUE	Bacteria_Blood	N=198	D=548
GSM4559008	Control	Bacteria_Blood	TRUE	Bacteria_Blood	N=198	D=548
GSM4559009	Control	Bacteria_Blood	TRUE	Bacteria_Blood	N=198	D=548
GSM4559010	Control	Bacteria_Blood	TRUE	Bacteria_Blood	N=198	D=548
GSM4559011	Control	Bacteria_Blood	TRUE	Bacteria_Blood	N=198	D=548
GSM4559012	Control	Bacteria_Blood	TRUE	Bacteria_Blood	N=198	D=548
GSM4559013	Control	Bacteria_Blood	TRUE	Bacteria_Blood	N=198	D=548
GSM5088149	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM5088151	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM5088153	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM5088233	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM5088235	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM5088237	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM5088295	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM5088297	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM5088299	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM5088300	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM5088302	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM5088304	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM5088306	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM5088308	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM5088310	Control	Bacteria_Blood	FALSE	missing	N=198	D=548
GSM4260927	IBD	Bacteria_Blood	FALSE	missing	N=332	D=548
GSM4260928	IBD	Bacteria_Blood	FALSE	missing	N=332	D=548
GSM4260929	IBD	Bacteria_Blood	FALSE	missing	N=332	D=548
GSM4260930	IBD	Bacteria_Blood	FALSE	missing	N=332	D=548
GSM4260931	IBD	Bacteria_Blood	FALSE	missing	N=332	D=548
GSM4260932	IBD	Bacteria_Blood	FALSE	missing	N=332	D=548
GSM4260933	IBD	Bacteria_Blood	FALSE	missing	N=332	D=548
GSM4260934	IBD	Bacteria_Blood	FALSE	missing	N=332	D=548
GSM4260935	IBD	Bacteria_Blood	FALSE	missing	N=332	D=548
GSM4260936	IBD	Bacteria_Blood	FALSE	missing	N=332	D=548
GSM4260937	IBD	Bacteria_Blood	FALSE	missing	N=332	D=548
GSM4260938	IBD	Bacteria_Blood	FALSE	missing	N=332	D=548
GSM4260939	IBD	Bacteria_Blood	FALSE	missing	N=332	D=548
GSM4260940	IBD	Bacteria_Blood	FALSE	missing	N=332	D=548
GSM4260941	IBD	Bacteria_Blood	FALSE	missing	N=332	D=548
GSM4260942	IBD	Bacteria_Blood	FALSE	missing	N=332	D=548
GSM4260943	IBD	Bacteria_Blood	FALSE	missing	N=332	D=548
GSM4260944	IBD	Bacteria_Blood	FALSE	missing	N=332	D=548
GSM4260945	IBD	Bacteria_Blood	FALSE	missing	N=332	D=548
GSM4260946	IBD	Bacteria_Blood	FALSE	missing	N=332	D=548
GSM4260947	IBD	Bacteria_Blood	FALSE	missing	N=332	D=548
GSM4260948	IBD	Bacteria_Blood	FALSE	missing	N=332	D=548
GSM4260949	IBD	Bacteria_Blood	FALSE	missing	N=332	D=548
GSM4260950	IBD	Bacteria_Blood	FALSE	missing	N=332	D=548
GSM4260951	IBD	Bacteria_Blood	FALSE	missing	N=332	D=548
GSM4260952	IBD	Bacteria_Blood	FALSE	missing	N=332	D=548
GSM4260953	IBD	Bacteria_Blood	FALSE	missing	N=332	D=548
GSM4260954	IBD	Bacteria_Blood	FALSE	missing	N=332	D=548
GSM4260955	IBD	Bacteria_Blood	FALSE	missing	N=332	D=548
GSM4260956	IBD	Bacteria_Blood	FALSE	missing	N=332	D=548
GSM4260957	IBD	Bacteria_Blood	FALSE	missing	N=332	D=548
